Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_signal,MACD_histogram,RSI,RSI_7,STOCH_K,STOCH_D,ATR,BB_upper,BB_middle,BB_lower,BB_width,BB_position,Volume_SMA,Volume_ratio,VWAP,OBV,GAP,GAP_abs,Price_change,Volatility,High_Low_ratio,MOM_10,ROC_10,Spread,Close_to_High,Close_to_Low,Trend_strength,Above_VWAP,VWAP_pta,RSI_16_pta,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,ATRr_7_pta,VWAPSignal_pta,TotalSignal_pta,BTC_Close,BTC_Price_change,ETH_BTC_corr_3h,hour_of_day,day_of_week
2025-04-20 10:00:00,1591.9383544921875,1591.9481201171875,1571.859619140625,1573.5565185546875,0,0.0,0.0,1591.2653076171875,1592.1269409179688,1601.9022607421875,1598.9250731833722,1604.6072695305738,-5.682196347201625,-2.0050066060747995,-3.6771897411268255,25.79245488544352,9.950146222095839,20.936922520051056,19.726065965179725,8.361580984933036,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-665226240.0,0.04755672437813388,0.04755672437813388,-0.011076750523208334,0.0038017250937920173,0.012766304063240003,-36.8870849609375,-2.2904921898793837,20.0885009765625,0.011552890028317095,0.0010795489580616858,0.007481186341799886,0,1599.4432389745607,32.435761013789886,1564.5741188455386,1597.1905779157366,1629.8070369859347,8.899592770183647,0,0,84165.1171875,-0.004216659330640082,0.9374262147956136,10,6
2025-04-20 11:00:00,1573.9873046875,1578.87060546875,1567.157470703125,1571.5086669921875,1084620800,0.0,0.0,1584.501318359375,1592.1269409179688,1601.9022607421875,1594.7071645385745,1602.1555211943971,-7.448356655822636,-3.093676616024367,-4.354680039798269,25.79245488544352,3.1623218184153075,20.936922520051056,19.726065965179725,8.361580984933036,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-1749847040.0,0.027376591036474326,0.027376591036474326,-0.0013014159570073902,0.0038017250937920173,0.007453433131898362,-45.2403564453125,-2.7982300152638007,11.713134765625,0.004662787723745619,0.002776489517106587,0.007481186341799886,0,1590.7746432247873,32.435761013789886,1564.5741188455386,1597.1905779157366,1629.8070369859347,9.301527340960984,0,0,84126.890625,-0.00045418534159280544,0.9107597385487257,11,6
2025-04-20 12:00:00,1572.483642578125,1579.21044921875,1571.6702880859375,1576.6466064453125,142958080,0.0,0.0,1580.5264404296875,1592.1269409179688,1601.9022607421875,1591.928617139611,1600.2659719537241,-8.337354814113041,-4.142412255642102,-4.194942558470939,25.79245488544352,14.15975226343285,20.936922520051056,19.726065965179725,8.361580984933036,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-1606888960.0,0.062040738712791775,0.062040738712791775,0.0032694311912124796,0.0038017250937920173,0.0047824040606109265,-39.2099609375,-2.42657434632382,7.5401611328125,0.0016234965863516522,0.003166261013584103,0.007481186341799886,0,1590.1669200249396,32.435761013789886,1564.5741188455386,1597.1905779157366,1629.8070369859347,9.072992324618344,0,0,84364.5859375,0.002825437986999191,0.9861045715179042,12,6
2025-04-20 13:00:00,1576.3956298828125,1580.45458984375,1572.2972412109375,1577.889892578125,0,0.0,0.0,1578.1566650390625,1592.1269409179688,1601.9022607421875,1589.7688133609208,1598.6084845925686,-8.839671231647799,-5.081864050843242,-3.757807180804557,25.79245488544352,18.15886992588564,20.936922520051056,19.726065965179725,8.361580984933036,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-1606888960.0,-0.015918377743878102,0.015918377743878102,0.0007885636056488288,0.0038017250937920173,0.005169783183973726,-33.14697265625,-2.057493119589647,8.1573486328125,0.0016227592251660682,0.0035569936908877377,0.007481186341799886,0,1590.1669200249396,32.435761013789886,1564.5741188455386,1597.1905779157366,1629.8070369859347,8.942186082931794,0,0,84366.5546875,2.333621362704541e-05,0.9430550117879187,13,6
2025-04-20 14:00:00,1577.9898681640625,1582.56591796875,1577.0537109375,1580.5650634765625,686813184,0.0,0.0,1576.033349609375,1592.1269409179688,1601.9022607421875,1588.3528518402504,1597.2719348802718,-8.919083040021405,-5.849307848678875,-3.06977519134253,28.631915283682673,28.411361902150745,26.155674306071518,19.726065965179725,8.383719308035714,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-920075776.0,0.00633603056891056,0.00633603056891056,0.001695410377505091,0.0038017250937920173,0.0034874913780047236,-33.684814453125,-2.0867162459585593,5.51220703125,0.0012643103642441828,0.002226526918335033,0.007481186341799886,0,1588.5141842687167,32.435761013789886,1562.2782865177587,1595.056396484375,1627.8345064509913,8.45218907554868,0,0,84633.2421875,0.0031610571391451625,0.7142879931529582,14,6
2025-04-20 15:00:00,1580.5853271484375,1580.63427734375,1571.7542724609375,1573.3377685546875,0,0.0,0.0,1575.989599609375,1592.1269409179688,1601.9022607421875,1586.042839027087,1595.4990336709693,-9.456194643882327,-6.570685207719566,-2.885509436162761,19.35783500233505,28.073256151734626,12.085601069416594,19.726065965179725,8.422494070870536,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-920075776.0,0.0012820523712215078,0.0012820523712215078,-0.004572601969309642,0.0038017250937920173,0.005644054989520733,-36.6226806640625,-2.2747565433569523,8.8800048828125,0.004616190407640821,0.001007470519721049,0.007481186341799886,0,1588.5141842687167,32.435761013789886,1559.7644905498407,1591.9555925641741,1624.1466945785075,8.513305619443512,0,0,84359.3671875,-0.003236021602401218,0.9292688021897508,15,6
2025-04-20 16:00:00,1573.3077392578125,1581.737060546875,1572.7454833984375,1580.7435302734375,0,0.0,0.0,1577.836572265625,1592.1269409179688,1601.9022607421875,1585.2275607572947,1594.4060334193002,-9.17847266200556,-7.092242698576765,-2.0862299634287957,27.302239112182875,37.96410725596453,27.35860651707931,21.866627297522474,8.740121023995536,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-920075776.0,-0.0019086363700901784,0.0019086363700901784,0.00470703867075728,0.0038017250937920173,0.0056881948122742805,-24.5850830078125,-1.5314673148173215,8.9915771484375,0.0006281260635658328,0.00508540444682605,0.007481186341799886,0,1588.5141842687167,32.435761013789886,1559.7186373063655,1589.447518484933,1619.1763996635004,8.58163012358551,0,0,84606.5,0.002929524257225813,0.9374329357270987,16,6
2025-04-20 17:00:00,1581.02685546875,1581.02685546875,1576.6044921875,1579.6983642578125,0,0.0,0.0,1578.446923828125,1592.1269409179688,1601.9022607421875,1584.3769151419897,1593.3165764443752,-8.939661302385502,-7.461726419338513,-1.4779348830469896,28.702903323749055,61.466167127008866,25.25392814300604,21.566045243167313,8.660897391183036,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-920075776.0,0.017923539770141605,0.017923539770141605,-0.0006611863313742417,0.0038017250937920173,0.002799498550679169,-16.8226318359375,-1.053705643527262,4.42236328125,0.0008402711227467562,0.0019623641094792445,0.007481186341799886,0,1588.5141842687167,32.013626664394224,1559.681829609819,1587.2090541294642,1614.7362786491094,7.987449146109008,0,0,84568.921875,-0.0004441517495700209,0.9993533717650077,17,6
2025-04-20 18:00:00,1579.6011962890625,1581.6688232421875,1578.68896484375,1581.4395751953125,0,0.0,0.0,1579.1568603515625,1592.1269409179688,1601.9022607421875,1583.9250166886548,1592.4367985740741,-8.511781885419396,-7.67173751255469,-0.840044372864706,27.2475476834624,68.75466826501913,29.509358582126254,27.37396441407053,8.460902622767858,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-920075776.0,-0.006151045728002149,0.006151045728002149,0.0011022426666360552,0.0038017250937920173,0.001884269525801818,-8.2991943359375,-0.5220476782097098,2.9798583984375,0.0001449406117805846,0.0017423383660851398,0.007481186341799886,0,1588.5141842687167,33.55041378362207,1561.705735862858,1584.8654610770088,1608.0251862911596,7.272079039298793,0,0,84573.3984375,5.293389581839669e-05,0.9817766692815799,18,6
2025-04-20 19:00:00,1581.462646484375,1586.3072509765625,1579.71728515625,1586.08642578125,0,0.0,0.0,1580.2611328125,1592.1269409179688,1601.9022607421875,1584.2575411644386,1591.9664005894206,-7.708859424981938,-7.6791618950401395,-0.02969752994179853,33.52611380842798,68.16415884096642,42.15754774689051,32.306944824007594,8.531930106026786,1624.5837201335319,1592.1269409179688,1559.6701617024057,0.040771597265792825,0.4069452471454352,209969792.0,0.0,1587.8836562996376,-920075776.0,0.0014588789495577552,0.0014588789495577552,0.0029383674588792097,0.0038017250937920173,0.004154859226581248,-5.09521484375,-0.32021578892455366,6.5899658203125,0.00013920707679836652,0.004031823089389079,0.007481186341799886,0,1588.5141842687167,37.567738609107174,1564.5796515840532,1583.1601736886162,1601.7406957931792,7.174634293729322,0,0,84644.1953125,0.0008371057130016624,0.9931644084336081,19,6
2025-04-20 20:00:00,1586.0439453125,1598.10302734375,1585.8389892578125,1587.046630859375,272017920,0.0,0.0,1583.0029052734376,1590.9570922851562,1601.9022607421875,1584.6866318867364,1591.6019732020097,-6.915341315273281,-7.526397779086768,0.6110564638134868,36.711468707188445,67.81351520793359,52.101393894237994,41.25610007441825,8.80029296875,1622.3016644202528,1590.9570922851562,1559.6125201500597,0.039403416078399776,0.43762139408177303,223570688.0,1.216697602147201,1587.8327359573323,-648057856.0,-0.0026783199237756304,0.0026783199237756304,0.0006053926586326863,0.0038017250937920173,0.0077275852186501955,13.4901123046875,0.8573007798333279,12.2640380859375,0.0069184503722217044,0.0007615158977316402,0.005011942848466602,0,1588.6246217738424,38.38873044624588,1567.6304293751211,1581.8543178013392,1596.0782062275573,7.90169197833049,0,0,85047.109375,0.004760090884111667,-0.5405198341211034,20,6
2025-04-20 21:00:00,1589.2662353515625,1589.5963134765625,1584.8192138671875,1588.193359375,708201472,0.0,0.0,1584.49287109375,1589.5293090820312,1601.9022607421875,1585.2261284233923,1591.349483288898,-6.123354865505689,-7.245789196370553,1.1224343308648637,43.1883264970305,65.77840395501624,67.97708929966154,54.078676980263346,8.198468889508929,1618.4336291765749,1589.5293090820312,1560.6249889874875,0.03636840155056492,0.4768901378295455,256409420.8,2.761994741809424,1587.5925578553397,60143616.0,0.13985754728489605,0.13985754728489605,0.0007225550234803979,0.003661067122104878,0.003007882875958458,16.6846923828125,1.0616990369354067,4.777099609375,0.0008825851504990833,0.002129041267476243,0.0031711743148600206,1,1588.4758164701686,39.403810802313565,1568.974362446961,1581.259486607143,1593.5446107673247,7.455321639908277,0,0,84994.2421875,-0.0006216223912666186,-0.2984186557999158,21,6
2025-04-20 22:00:00,1588.4439697265625,1588.4439697265625,1575.360107421875,1581.2911376953125,204837376,0.0,0.0,1584.81142578125,1587.8010375976562,1601.9022607421875,1584.620745234457,1590.604420652336,-5.9836754178791125,-6.993366440672265,1.0096910227931524,43.103712871780466,66.67502712884666,45.67268624805724,55.250389813985585,8.486615862165179,1614.092673899536,1587.8010375976562,1561.5094012957763,0.03311704134122386,0.3761982740899576,266651289.6,0.7681844565885048,1587.3505252042712,-144693760.0,0.01577958691762333,0.01577958691762333,-0.0043459580276823395,0.003740379514982682,0.008274164063018062,4.64453125,0.29458289708126173,13.0838623046875,0.004503043335221513,0.0037648727078304733,0.0018906144132089242,0,1588.2179876260204,35.6344529011925,1569.3015332338755,1580.6560843331474,1592.0106354324193,8.259398877733881,0,0,84817.9296875,-0.0020744052239568544,0.6491659789400659,22,6
2025-04-20 23:00:00,1581.796875,1587.0379638671875,1581.796875,1586.8194580078125,37735424,0.0,0.0,1585.88740234375,1586.5901672363282,1601.9022607421875,1584.9590087380502,1590.324053049038,-5.3650443109877415,-6.667702014735361,1.3026577037476192,46.66158453987134,63.82734020801849,63.537352173124106,59.06237590694763,8.636326381138392,1610.4986499158824,1586.5901672363282,1562.681684556774,0.030138195954157836,0.5047951761422403,242130176.0,0.15584767096522492,1584.7630404409506,-106958336.0,0.03198255480167921,0.03198255480167921,0.003496079994830925,0.0038454408930597354,0.003302889210702946,8.9295654296875,0.5659181589088844,5.2410888671875,0.00013768155793989932,0.0031752389242850794,0.00044287640224711434,1,1588.1971100632802,40.49738516339533,1569.9648348678215,1580.3444998604912,1590.7241648531608,7.9004599197540415,0,0,85125.859375,0.003630478704615081,0.9032781022160923,23,6
2025-04-21 00:00:00,1587.328857421875,1619.4686279296875,1587.265869140625,1610.6282958984375,1249982976,0.0,0.0,1590.7957763671875,1586.4090881347656,1601.9022607421875,1588.9081298396484,1591.8280710378824,-2.919941198234028,-5.9181498514350945,2.9982086532010666,75.91821337985137,84.57065359762487,83.10048467679269,64.10350769932468,9.533517020089286,1609.4755371133986,1586.4090881347656,1563.3426391561327,0.02908007669793863,1.0249877817367288,304629324.8,4.103291686775915,1590.0696748257028,1143024640.0,0.03210191376793616,0.03210191376793616,0.01500412524592809,0.005196955872296321,0.019993910991796666,30.063232421875,1.9020559872270513,32.2027587890625,0.005458785603368799,0.014718660063207526,0.002723588206908349,1,1605.78759765625,55.82815642681928,1564.866360785727,1582.9924839564733,1601.1186071272195,11.435989920057036,0,0,86634.2890625,0.0177199936491097,0.991444830233249,0,0
2025-04-21 01:00:00,1609.0545654296875,1628.36669921875,1609.0545654296875,1625.584228515625,84361216,0.0,0.0,1598.5032958984375,1587.1902770996094,1601.9022607421875,1594.5506065590293,1594.3285271473449,0.22207941168448997,-4.6901039988111775,4.912183410495667,82.0258267315781,88.08916432668589,95.09233362830145,80.57672349273942,10.076302664620536,1614.3161434356145,1587.1902770996094,1560.0644107636042,0.03418098853979157,1.2077000037608734,308847385.6,0.2731485514637298,1590.5547122705168,1227385856.0,-0.09770910350684885,0.09770910350684885,0.009285775405333263,0.005560993021513153,0.011880118821463377,52.2464599609375,3.320740212632954,19.3121337890625,0.0017087494508822617,0.01027290400280699,0.006959355658339782,1,1606.7494868282456,62.33116296255496,1559.4779908260157,1586.85502406529,1614.2320573045645,12.561153329914958,0,0,87289.03125,0.0075575409527242066,0.9679812057377891,1,0
2025-04-21 02:00:00,1628.434814453125,1640.8963623046875,1626.699462890625,1632.009521484375,1301870592,0.0,0.0,1607.2665283203125,1588.5243225097656,1601.9022607421875,1600.3135165475442,1597.1197119130509,3.19380463449329,-3.1133222721502842,6.307126906643575,82.29578939123128,88.44382040843021,87.14698841126247,88.44660223878554,10.619899204799108,1621.4173928115795,1588.5243225097656,1555.6312522079518,0.04141336690374992,1.1610085129725856,373940915.2,3.4814874197537398,1597.770932108834,2529256448.0,0.17535762758371276,0.17535762758371276,0.003952605380908025,0.005552545844927512,0.008699029771070134,51.2659912109375,3.2431567948324607,14.1968994140625,0.0054158452809479505,0.0032643144691977036,0.011484127735664292,1,1619.8127112965162,64.71186749571814,1555.599773579331,1590.8095179966517,1626.0192624139725,12.954150538364607,0,0,87361.0234375,0.0008247564037433541,0.9953428693982046,2,0
2025-04-21 03:00:00,1632.3759765625,1641.9613037109375,1632.3759765625,1634.2884521484375,0,0.0,0.0,1617.8659912109374,1590.4126953125,1601.9022607421875,1605.5404297169123,1599.872951930487,5.667477786425252,-1.357162260435177,7.024640046860429,82.50715201389173,88.6934577906821,89.07110665998998,90.43680956651797,10.748073032924108,1629.0700881160956,1590.4126953125,1551.7553025089046,0.04861303348185321,1.0674950333414177,326593049.6,0.0,1597.9521417289504,2529256448.0,0.02245422427386913,0.02245422427386913,0.0013963954462654637,0.005349436176679782,0.005865137905023203,54.590087890625,3.455728582479921,9.5853271484375,0.0046729795307348995,0.0011715901320508532,0.01679831725075655,1,1619.8127112965162,65.53592369490323,1554.006127380211,1594.8379865373884,1635.6698456945658,12.525240779535734,0,0,87203.0546875,-0.0018082291596894784,0.9988929921139408,3,0
2025-04-21 04:00:00,1634.3841552734375,1640.2119140625,1632.256591796875,1640.1416015625,402366464,0.0,0.0,1628.530419921875,1592.9328369140626,1601.9022607421875,1610.8636869239258,1602.8558148661916,8.007872057734176,0.5158446031986935,7.492027454535482,83.12534869609718,89.5027531996896,97.4080913036221,91.20872879162486,10.922581263950892,1637.521859056735,1592.9328369140626,1548.3438147713903,0.055983555752486334,1.0293765413534148,346711372.8,1.16052283128337,1600.400233297768,2931622912.0,0.005855950635531235,0.005855950635531235,0.00358146654366176,0.005215860858423403,0.004850387465354375,58.7020263671875,3.711936092148043,7.955322265625,4.2867936391127054e-05,0.004830741566768471,0.021703969324294844,1,1622.159707830747,67.60821255017618,1553.0173744156607,1599.0934535435267,1645.1695326713927,11.872395277548486,0,0,87332.1875,0.00148082900263935,0.9478610589982441,4,0
2025-04-21 05:00:00,1640.1761474609375,1654.58984375,1638.1134033203125,1648.201171875,584435712,0.0,0.0,1636.0449951171875,1595.7838134765625,1601.9022607421875,1616.6079153779372,1606.2147302001774,10.393185177759733,2.4913127181109016,7.901872459648832,91.24333717556769,100.0,92.19412083183562,92.89110626514923,11.465183803013392,1646.7385303554825,1595.7838134765625,1544.8290965976425,0.06386167906780606,1.014352366268594,338010060.8,1.7290482733465429,1605.567021422693,3516058624.0,0.0021062753608950256,0.0021062753608950256,0.004913947859637169,0.005265585702053972,0.009996619776057942,62.11474609375,3.9162270784301354,16.4764404296875,0.0038611816089240392,0.006158162514414738,0.02442734681156893,1,1626.1616028461585,70.23675463280992,1554.359742643163,1604.4408394949776,1654.5219363467922,12.530116013568346,0,0,87541.4921875,0.002396650003757106,0.9845570809915701,5,0
2025-04-21 06:00:00,1648.1492919921875,1655.6551513671875,1646.737548828125,1647.9329833984375,1030693888,0.0,0.0,1640.51474609375,1599.50263671875,1601.9022607421875,1621.4271566118603,1609.3049711778262,12.122185434034009,4.417487261295523,7.704698172738485,90.17517736708417,99.56498150626886,90.38275889853247,93.32832367799672,11.45989990234375,1654.3358007632369,1599.50263671875,1544.669472674263,0.06856276793262775,0.9416154668769007,389544755.2,2.645893377439574,1611.171812333717,2485364736.0,-0.003147666904852473,0.003147666904852473,-0.00016271586329319465,0.004349417904953393,0.005411386645512878,60.8863525390625,3.8364564314088834,8.9176025390625,0.004664116173209909,0.0007259411623687165,0.02488700073859995,1,1631.4653237724287,70.0350330779855,1556.3629988171872,1609.2400861467634,1662.1171734763395,12.014042660067512,0,0,87496.5859375,-0.0005129710366806872,0.9983779142252255,6,0
