Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,VWAP,RSI_16,BBL_14_2.0,BBM_14_2.0,BBU_14_2.0,ATRr_7,VWAPSignal,TotalSignal
2025-04-20 04:40:00,1616.7081298828125,1616.7320556640625,1616.35693359375,1616.5701904296875,38308352,0.0,0.0,1614.1791325997997,61.32291738612371,1608.4821650589308,1612.7957153320312,1617.1092656051317,0.904102597556738,0,0
2025-04-20 04:45:00,1616.458740234375,1616.816650390625,1616.2889404296875,1616.2889404296875,0,0.0,0.0,1614.1791325997997,59.95053700946853,1608.5180097284042,1613.1287493024554,1617.7394888765066,0.8503322208968468,0,0
2025-04-20 04:50:00,1615.49609375,1615.49609375,1613.7850341796875,1613.7850341796875,0,0.0,0.0,1614.1791325997997,49.44280376904539,1608.805366600427,1613.3079398018974,1617.8105130033678,1.0865570821972972,0,0
2025-04-20 04:55:00,1614.3477783203125,1614.6241455078125,1614.2230224609375,1614.2498779296875,0,0.0,0.0,1614.1791325997997,51.13869758185579,1609.1823460698672,1613.5330636160713,1617.8837811622755,1.0512076887583977,0,0
2025-04-20 05:00:00,1614.2764892578125,1614.2764892578125,1613.7393798828125,1614.02587890625,0,0.0,0.0,1614.1791325997997,50.27191739240903,1609.8212264730869,1613.7965175083705,1617.771808543654,0.977765072507198,0,0
2025-04-20 05:05:00,1613.9359130859375,1613.9359130859375,1613.1666259765625,1613.1666259765625,687929344,0.0,0.0,1614.110834300198,47.01154323708043,1610.2543474010272,1613.9486432756696,1617.642939150312,0.9608347663900982,0,0
2025-04-20 05:10:00,1614.4210205078125,1614.6954345703125,1614.4210205078125,1614.6136474609375,0,0.0,0.0,1614.110834300198,52.540552887519986,1610.8630280695518,1614.201860700335,1617.540693331118,1.04197388458437,0,0
2025-04-20 05:15:00,1614.610595703125,1614.610595703125,1613.8372802734375,1614.299072265625,0,0.0,0.0,1614.110834300198,51.2993126603519,1611.4438802441462,1614.4070783342634,1617.3702764243806,1.0040300707151744,0,0
2025-04-20 05:20:00,1614.84814453125,1615.10400390625,1614.6361083984375,1614.934326171875,0,0.0,0.0,1614.110834300198,53.657572089145766,1612.0988391322462,1614.6417410714287,1617.1846430106111,0.9755874378451495,0,0
2025-04-20 05:25:00,1615.5560302734375,1615.5560302734375,1615.269775390625,1615.269775390625,0,0.0,0.0,1614.110834300198,54.888001545688425,1612.9114586780179,1614.8934936523438,1616.8755286266696,0.9250326755190567,0,0
2025-04-20 05:30:00,1614.7247314453125,1614.7247314453125,1613.754638671875,1613.754638671875,5736960,0.0,0.0,1614.1108095861728,48.66311292071905,1612.8017908802872,1614.8519810267858,1616.9021711732844,1.009333253123477,0,0
2025-04-20 05:35:00,1614.1939697265625,1614.1939697265625,1612.9918212890625,1612.9918212890625,0,0.0,0.0,1614.1108095861728,45.869442860838944,1612.4460384825084,1614.6988089425224,1616.9515794025365,1.0368782794629803,0,0
2025-04-20 05:40:00,1612.61767578125,1613.2882080078125,1612.61767578125,1612.9210205078125,0,0.0,0.0,1614.1108095861728,45.61021389453629,1612.1311225290642,1614.5231061662946,1616.915089803525,0.9845431290486258,0,0
2025-04-20 05:45:00,1612.557373046875,1612.7293701171875,1612.54833984375,1612.54833984375,665359872,0.0,0.0,1613.990199086109,44.20745475062988,1611.9073593379112,1614.2442278180804,1616.5810962982496,0.8971342054791792,0,0
2025-04-20 05:50:00,1612.8958740234375,1613.1109619140625,1611.9366455078125,1611.9366455078125,2468864,0.0,0.0,1613.9897040340584,41.948716044555376,1611.6775360034917,1613.9132603236608,1616.1489846438299,0.9367316627321536,0,0
2025-04-20 05:55:00,1611.61767578125,1611.61767578125,1609.96044921875,1609.96044921875,15077376,0.0,0.0,1613.9833913411383,35.668437429278335,1610.8092835805555,1613.461225237165,1616.1131668937746,1.0852266093507745,0,0
2025-04-20 06:00:00,1609.9521484375,1610.7469482421875,1609.0238037109375,1610.7469482421875,0,0.0,0.0,1613.9833913411383,39.51276846579964,1610.257680490798,1613.2442190987724,1616.2307577067468,1.1763577410506638,0,0
2025-04-20 06:05:00,1610.779296875,1611.91015625,1610.779296875,1611.91015625,0,0.0,0.0,1613.9833913411383,44.723789857614356,1610.0725615605488,1613.0770961216517,1616.0816306827546,1.174479207730926,0,0
2025-04-20 06:10:00,1612.0579833984375,1612.0579833984375,1611.6712646484375,1611.6712646484375,0,0.0,0.0,1613.9833913411383,43.89537077832361,1609.8722074080117,1612.9089093889509,1615.94561136989,1.061941999483651,0,0
2025-04-20 06:15:00,1610.7467041015625,1610.859619140625,1610.3182373046875,1610.3182373046875,689847296,0.0,0.0,1613.7161131472828,39.477659707197525,1609.3956797559167,1612.7054530552455,1616.0152263545742,1.1035256200931294,0,0
2025-04-20 06:20:00,1609.776123046875,1609.8458251953125,1609.283203125,1609.283203125,0,0.0,0.0,1613.7161131472828,36.481734883513674,1608.7637223870133,1612.32470703125,1615.8856916754867,1.093741128606611,0,0
2025-04-20 06:25:00,1608.2484130859375,1608.2484130859375,1607.643310546875,1607.643310546875,0,0.0,0.0,1613.7161131472828,32.334699221117795,1607.7353724415416,1611.8492954799108,1615.96321851828,1.1717627642520951,0,0
2025-04-20 06:30:00,1607.839111328125,1608.282470703125,1607.839111328125,1608.09228515625,70964224,0.0,0.0,1613.6719232844448,34.508803237368994,1607.203341591102,1611.3605782645088,1615.5178149379158,1.095676677394653,0,0
2025-04-20 06:35:00,1608.25341796875,1608.6800537109375,1608.25341796875,1608.6800537109375,872028160,0.0,0.0,1613.221379205679,37.321024459935124,1607.1371399776308,1610.889883858817,1614.6426277400033,1.023118374150774,0,0
2025-04-20 06:40:00,1608.8984375,1608.8984375,1606.590087890625,1606.590087890625,0,0.0,0.0,1613.221379205679,32.094026599501234,1606.381497948714,1610.378130231585,1614.3747625144558,1.2067228363256635,0,0
2025-04-20 06:45:00,1606.511474609375,1606.511474609375,1603.551025390625,1603.551025390625,0,0.0,0.0,1613.221379205679,26.36635583266128,1604.6521290241863,1609.7037876674108,1614.7554463106353,1.4684856454219972,0,0
2025-04-20 06:50:00,1604.6451416015625,1604.9315185546875,1604.6451416015625,1604.822021484375,141277696,0.0,0.0,1613.1033220032596,31.79629672472298,1603.8307305258695,1609.125287737165,1614.4198449484606,1.4559152909420692,0,0
2025-04-20 06:55:00,1605.3447265625,1605.3447265625,1605.3118896484375,1605.32861328125,32518656,0.0,0.0,1613.0783161293132,33.86959900170942,1603.342784453245,1608.6095929827009,1613.8764015121567,1.3225995462539164,1,0
2025-04-20 07:00:00,1605.3314208984375,1605.3314208984375,1604.63671875,1605.0277099609375,0,0.0,0.0,1613.0783161293132,33.22960283985211,1602.8942059782066,1608.1160975864955,1613.3379891947843,1.2328999179944284,1,0
2025-04-20 07:05:00,1604.0770263671875,1604.0770263671875,1602.369384765625,1602.417236328125,4124672,0.0,0.0,1613.0741878565545,28.28390345217532,1601.7109366714856,1607.5772966657366,1613.4436566599877,1.4365321004684386,1,0
2025-04-20 07:10:00,1602.3348388671875,1602.356689453125,1601.5150146484375,1601.697265625,61345792,0.0,0.0,1613.0065630848433,27.09743816662373,1600.6260641731758,1606.9308907645088,1613.2357173558419,1.360202040356876,1,0
2025-04-20 07:15:00,1602.1622314453125,1602.8275146484375,1601.7958984375,1601.7958984375,0,0.0,0.0,1613.0065630848433,27.54159848409544,1600.0348599481542,1606.2084437779017,1612.3820276076492,1.3273516093683937,1,0
2025-04-20 07:20:00,1594.7490234375,1594.7490234375,1592.876708984375,1594.020751953125,158526464,0.0,0.0,1612.713212357205,18.211892900462143,1596.8440693284153,1604.9476928710938,1613.0513164137722,2.4118998727621945,1,0
2025-04-20 07:25:00,1593.37548828125,1594.2723388671875,1593.37548828125,1594.1910400390625,741864960,0.0,0.0,1611.4562896799632,18.854062858018146,1594.5665151858302,1603.7957502092634,1613.0249852326965,2.1954642603586665,1,0
2025-04-20 07:30:00,1594.0628662109375,1594.0628662109375,1592.569580078125,1592.8431396484375,0,0.0,0.0,1611.4562896799632,17.681892253965692,1592.358240481528,1602.6214599609375,1612.884679440347,2.1134636461556426,1,0
2025-04-20 07:35:00,1592.1287841796875,1594.0357666015625,1592.1287841796875,1594.0357666015625,0,0.0,0.0,1611.4562896799632,22.244295626670276,1590.9065624093091,1601.6494925362724,1612.3924226632357,2.083966328401265,1,0
2025-04-20 07:40:00,1593.46826171875,1593.6353759765625,1593.3623046875,1593.3623046875,709835776,0.0,0.0,1610.3720716930084,21.52568693706605,1589.7003423168596,1600.5973510742188,1611.4943598315779,1.8824656977814413,1,0
2025-04-20 07:45:00,1593.826904296875,1594.11181640625,1593.2376708984375,1593.2376708984375,47449600,0.0,0.0,1610.3045377017427,21.38928468248123,1588.9734840113456,1599.4943237304688,1610.015163449592,1.7384199563573068,1,0
2025-04-20 07:50:00,1595.2630615234375,1596.0614013671875,1594.94140625,1595.7091064453125,15140864,0.0,0.0,1610.2857106207125,30.680304556599562,1588.8186346901996,1598.7171107700892,1608.6155868499789,1.8934643152705488,1,0
2025-04-20 07:55:00,1596.3436279296875,1596.5244140625,1596.3436279296875,1596.52099609375,18990592,0.0,0.0,1610.2635923862554,33.43701328035084,1588.6403640625629,1598.2149658203125,1607.7895675780621,1.7394419298301131,1,0
2025-04-20 08:00:00,1596.527099609375,1596.527099609375,1595.7462158203125,1595.7462158203125,0,0.0,0.0,1610.2635923862554,32.13613071297324,1588.6638301026328,1597.566693987165,1606.4695578716974,1.602505052577597,1,0
2025-04-20 08:05:00,1595.5400390625,1595.5400390625,1594.368896484375,1594.368896484375,6386688,0.0,0.0,1610.2552533900964,29.928244569630362,1588.8770373118653,1596.7838570731026,1604.69067683434,1.5703356644861546,1,0
2025-04-20 08:10:00,1593.9833984375,1594.781494140625,1593.9833984375,1594.5985107421875,22464000,0.0,0.0,1610.2254180877992,30.774000890273605,1589.5392930334933,1596.0389142717634,1602.5385355100334,1.4600156700059894,1,0
2025-04-20 08:15:00,1596.8592529296875,1596.8592529296875,1595.9195556640625,1595.9195556640625,23097344,0.0,0.0,1610.1983047041094,35.54803865541068,1590.1191728191839,1595.5747942243304,1601.030415629477,1.5744051725051338,1,0
2025-04-20 08:20:00,1596.0225830078125,1596.0225830078125,1595.10498046875,1595.10498046875,0,0.0,0.0,1610.1983047041094,34.005594978697765,1590.8342487001305,1595.1039167131696,1599.3735847262087,1.4805762248704717,1,0
2025-04-20 08:25:00,1594.75439453125,1594.75439453125,1593.0433349609375,1593.0433349609375,0,0.0,0.0,1610.1983047041094,30.439868859816578,1592.2237929852704,1594.4787336077009,1596.7336742301313,1.5635861224336185,1,0
2025-04-20 08:30:00,1593.7501220703125,1593.7501220703125,1591.736083984375,1592.3284912109375,677202432,0.0,0.0,1609.2525185002355,29.303440472722286,1591.8503894476978,1594.3578578404017,1596.8653262331056,1.627936402934173,1,0
2025-04-20 08:35:00,1592.1536865234375,1592.3729248046875,1592.0667724609375,1592.0667724609375,0,0.0,0.0,1609.2525185002355,28.88234154801235,1591.4335643153756,1594.2061244419642,1596.9786845685528,1.4391101087650053,1,0
2025-04-20 08:40:00,1592.2938232421875,1592.3023681640625,1592.1602783203125,1592.3023681640625,95809024,0.0,0.0,1609.124218750144,29.8502909259773,1591.306404905945,1594.1674979073662,1597.0285909087872,1.2671794793878617,1,0
2025-04-20 08:45:00,1592.9412841796875,1592.9412841796875,1592.5789794921875,1592.9022216796875,0,0.0,0.0,1609.124218750144,32.35088880102093,1591.1518960193098,1594.0865304129463,1597.0211648065829,1.1774275559931673,1,0
2025-04-20 08:50:00,1591.673095703125,1591.673095703125,1590.0897216796875,1590.4937744140625,0,0.0,0.0,1609.124218750144,28.066174566132762,1590.4200947875922,1593.881635393415,1597.343175999238,1.411009333708429,1,0
2025-04-20 08:55:00,1588.73876953125,1589.73876953125,1587.8094482421875,1589.73876953125,49010176,0.0,0.0,1609.0471823032801,26.87591876324066,1589.567510613914,1593.6317138671875,1597.695917120461,1.5929117391607963,1,0
2025-04-20 09:00:00,1589.750244140625,1591.1495361328125,1589.32373046875,1591.1495361328125,618263040,0.0,0.0,1608.190786190439,32.57508864194494,1589.2291691759135,1593.3060302734375,1597.3828913709615,1.6261822998610396,1,0
2025-04-20 09:05:00,1590.9527587890625,1591.39404296875,1590.6497802734375,1591.39404296875,61388288,0.0,0.0,1608.1128264643453,33.53277496943604,1589.17475696321,1592.9398193359375,1596.704881708665,1.500193784925534,1,0
2025-04-20 09:10:00,1591.84521484375,1592.021240234375,1591.62353515625,1591.62353515625,0,0.0,0.0,1608.1128264643453,34.464706012660066,1589.1706319321752,1592.6453421456474,1596.1200523591197,1.3754799964540292,1,0
2025-04-20 09:15:00,1591.4158935546875,1591.4158935546875,1591.076171875,1591.2412109375,628048896,0.0,0.0,1607.35877941645,33.62687700215379,1589.0177436799245,1592.4219360351562,1595.826128390388,1.2571776085677393,1,0
2025-04-20 09:20:00,1591.7342529296875,1592.895751953125,1591.7342529296875,1592.895751953125,0,0.0,0.0,1607.35877941645,40.32353828321229,1589.1003209196522,1592.3003104073662,1595.5002998950802,1.3139438095759195,1,0
2025-04-20 09:25:00,1592.974609375,1592.974609375,1591.832275390625,1591.8751220703125,114906624,0.0,0.0,1607.2360301082101,37.81321773333104,1589.5183905972888,1592.0114222935267,1594.5044539897647,1.2894281202615026,1,0
2025-04-20 09:30:00,1591.676025390625,1592.167724609375,1590.726318359375,1592.167724609375,4783616,0.0,0.0,1607.2307808317748,38.97497933292411,1589.9817827641002,1591.8016183035713,1593.6214538430424,1.3111392816527163,1,0
2025-04-20 09:35:00,1590.4736328125,1590.9163818359375,1590.4736328125,1590.797119140625,0,0.0,0.0,1607.2307808317748,35.64752987936517,1589.892863184375,1591.6411743164062,1593.3894854484374,1.3658467838273283,1,0
2025-04-20 09:40:00,1590.894775390625,1590.894775390625,1589.6322021484375,1589.6322021484375,0,0.0,0.0,1607.2307808317748,33.086647776406394,1589.467071120878,1591.4485822405134,1593.4300933601487,1.3510934207359244,1,0
2025-04-20 09:45:00,1589.8887939453125,1590.1781005859375,1589.5965576171875,1590.1781005859375,572881408,0.0,0.0,1606.560587343468,35.40616090657749,1589.2629263689405,1591.313677106585,1593.3644278442293,1.2411576418807921,1,0
2025-04-20 09:50:00,1589.758544921875,1590.958984375,1589.7318115234375,1590.958984375,60457984,0.0,0.0,1606.4951961411768,38.65101170445586,1589.2364577244155,1591.2177211216517,1593.198984518888,1.2391598146924647,1,0
2025-04-20 09:55:00,1590.89697265625,1591.181640625,1590.89697265625,1591.181640625,44398080,0.0,0.0,1606.4491197161647,39.57422713712272,1589.3470713598472,1591.0948224748884,1592.8425735899295,1.102803836700684,1,0
2025-04-20 10:00:00,1591.9383544921875,1591.9383544921875,1591.1197509765625,1591.916259765625,0,0.0,0.0,1606.4491197161647,42.613445296053364,1589.434920603992,1591.1964285714287,1592.9579365388654,1.062203790832729,1,0
2025-04-20 10:05:00,1590.817138671875,1590.817138671875,1590.321533203125,1590.321533203125,0,0.0,0.0,1606.4491197161647,38.1682153868098,1589.5925758904505,1591.2380545479912,1592.8835332055319,1.138278472499482,1,0
2025-04-20 10:10:00,1590.4976806640625,1590.6990966796875,1590.4976806640625,1590.6976318359375,48535040,0.0,0.0,1606.39758074433,39.74929579410268,1589.5370520958504,1591.205775669643,1592.8744992434354,1.0296049016513418,1,0
2025-04-20 10:15:00,1590.7099609375,1590.91015625,1590.413330078125,1590.91015625,9581056,0.0,0.0,1606.38751905206,40.66382487417846,1589.499476211052,1591.1712123325892,1592.8429484541264,0.9534936545404358,1,0
2025-04-20 10:20:00,1590.9366455078125,1591.9481201171875,1590.9366455078125,1591.9481201171875,0,0.0,0.0,1606.38751905206,45.011985346380065,1589.4895366778348,1591.1943969726562,1592.8992572674777,0.9655608277757306,1,0
