Date,daily_returns,realized_volatility
2023-12-21,0.4725196595516652,-0.43216701931731705
2023-12-22,1.1110802999244362,-0.4254060153960822
2023-12-23,-0.24982744707847618,-0.4230207683584325
2023-12-24,-0.5805149162925572,-0.4232114017779448
2023-12-25,0.05976839666504011,-0.46346922008361086
2023-12-26,-0.560195430144816,-0.49792909621813725
2023-12-27,1.9084955086303685,-0.4015162518199215
2023-12-28,-0.4140236795196782,-0.386640377781462
2023-12-29,-0.6155085657917148,-0.35951298438499407
2023-12-30,-0.13932337951549245,-0.36124237916581786
2023-12-31,-0.16495942945549086,-0.611370452066349
2024-01-01,0.8826014778613636,-0.5539629653707823
2024-01-02,0.014538912018803873,-0.603040865066263
2024-01-03,-1.8372808758009396,-0.3341021421239174
2024-01-04,0.7446889372023348,-0.4169171473482528
2024-01-05,-0.03431011731280352,-0.4170732304434188
2024-01-06,-0.3789699466193894,-0.4211372119384289
2024-01-07,-0.27495028138560573,-0.42008132066973874
2024-01-08,1.4258603492248592,-0.27331456123915204
2024-01-09,0.11917547978495288,-0.27733059686132283
2024-01-10,2.9417503457767786,0.33598124333782103
2024-01-11,0.39732503963684557,0.2772688372975882
2024-01-12,-1.0957769541462807,0.37525946115471553
2024-01-13,0.5771245250920356,0.3507561935172105
2024-01-14,-1.2183926523780368,0.4788611574305289
2024-01-15,0.4353653096210273,0.45162503378479324
2024-01-16,0.8630872331943569,0.26796866710800527
2024-01-17,-0.7023238440356926,0.2955600971578432
2024-01-18,-0.741674926338103,0.30954178831171264
2024-01-19,0.23828103220842556,0.3068036424245564
2024-01-20,-0.26405686332924017,0.31136572633517295
2024-01-21,-0.21562017437777006,0.2708184418382871
2024-01-22,-1.7412353220417918,0.4843289663369254
2024-01-23,-0.9204217462424702,0.31053646725563766
2024-01-24,-0.12260338982739641,0.269929772945731
2024-01-25,-0.23762166349673147,0.27273826583415023
2024-01-26,0.6259381990535561,0.2936574621321857
2024-01-27,-0.020365150372595394,0.2878455575419191
2024-01-28,-0.16748091736969603,0.13406605077336523
2024-01-29,0.749306527284962,0.1798043636086747
2024-01-30,0.3183143769996954,-0.6079658397201945
2024-01-31,-0.8050460500721227,-0.6050591051765967
2024-02-01,0.24447437013743054,-0.671937226285342
2024-02-02,0.02444335769688584,-0.7283658487517002
2024-02-03,-0.1818996675528371,-0.8568004742482128
2024-02-04,-0.11227028591803578,-0.8968857554613111
2024-02-05,0.09055553828768195,-1.023703873458725
2024-02-06,0.907063325669056,-0.9184153887233437
2024-02-07,0.6086866745747438,-0.9130231976368118
2024-02-08,-0.07575192686137655,-0.9236427510495085
2024-02-09,0.791035198242224,-0.8471542439113995
2024-02-10,0.13259834440801427,-0.8502827050809699
2024-02-11,0.04519533185889766,-1.2791580216985121
2024-02-12,1.7334287222637934,-1.0907242719306565
2024-02-13,-0.2052146580705265,-1.082009144706067
2024-02-14,1.4788488612100783,-0.9254095598965075
2024-02-15,0.46196798355729746,-0.9350640951390271
2024-02-16,-0.24430494870480723,-0.9115625427745265
2024-02-17,-0.20747314852657858,-0.9069268901823957
2024-02-18,0.9434832169497522,-0.8809761124945876
2024-02-19,0.6293049163844908,-0.8684588500700886
2024-02-20,0.6682430002201584,-1.0215878334353694
2024-02-21,-0.4496404587016606,-0.9384784200655515
2024-02-22,-0.02280925433683666,-0.9343895632839282
2024-02-23,-0.5169326513840623,-0.8781634686910816
2024-02-24,0.6815027433595863,-0.891125062256603
2024-02-25,1.1511990246581683,-0.8353168538735195
2024-02-26,0.5960820315302124,-0.8597217872334952
2024-02-27,0.5759225480457343,-0.8611426662616632
2024-02-28,1.2483516097312193,-0.8162698758679215
2024-02-29,-0.40894115473024195,-0.7472790661327158
2024-03-01,0.788972928583035,-0.7429230347780564
2024-03-02,-0.14040204614297788,-0.722810128079235
2024-03-03,0.562266404604205,-0.9235741686691985
2024-03-04,1.143478263425329,-0.9051697308282778
2024-03-05,-0.6395910854361568,-0.9184081267227222
2024-03-06,2.153268312538055,-0.5707746068546217
2024-03-07,0.39449173615701727,-0.6190390542266877
2024-03-08,0.10498144401945014,-0.6529968809704412
2024-03-09,0.1469507200219586,-0.6686005313024447
2024-03-10,-0.2858988568999277,-0.6224136183621645
2024-03-11,1.3721308910080272,-0.5338858420947469
2024-03-12,-0.651423866083008,-0.4951228807364525
2024-03-13,0.16389091830461433,-0.5078912693730687
2024-03-14,-0.932944889959955,-0.4163317754918223
2024-03-15,-1.1476693267706466,-0.2207023924613214
2024-03-16,-1.6984822934681756,0.02171472077671639
2024-03-17,0.96712618904489,0.05707742459536889
2024-03-18,-1.032223196291958,0.14955739339022386
2024-03-19,-3.03678518742641,0.6783028967650224
2024-03-20,3.2788207156195646,1.3012465464191088
2024-03-21,-0.19974381018664392,1.275324130517536
2024-03-22,-1.3682706661361728,1.3734318656875701
2024-03-23,-0.003658889929675897,1.3537996876890868
2024-03-24,1.0094576844498986,1.3375561749660507
2024-03-25,1.1286847412793748,1.388064223400173
2024-03-26,-0.056879494814180635,1.1280970219907764
2024-03-27,-0.7444514722303909,1.1350028161638916
2024-03-28,0.4839365969944501,1.153375552199257
2024-03-29,-0.4372426127996141,1.1533865754269865
2024-03-30,-0.06153892971870962,1.1528931694215265
2024-03-31,1.141761361410084,1.1165140370865039
2024-04-01,-1.1788086726786127,1.160267934016534
2024-04-02,-1.9374030194212288,1.3087298996286851
2024-04-03,0.2772051113680606,1.3000704528004363
2024-04-04,0.1356485369623253,1.2575577081444613
2024-04-05,-0.12760603105344778,1.1214069198101657
2024-04-06,0.2830133614906611,1.064875679029653
2024-04-07,0.8400461570253818,1.0604774873325966
2024-04-08,2.0264180336302826,0.6937896859056825
2024-04-09,-1.539888464218031,0.18831709709420552
2024-04-10,0.2938518771206066,0.19208491900027844
2024-04-11,-0.34813993685506445,0.053066852673551504
2024-04-12,-2.2255679533283894,0.41784407546467167
2024-04-13,-2.1851600764870946,0.6128341142839717
2024-04-14,1.4563119525371095,0.6758505142378405
2024-04-15,-0.5439406075813812,0.6816150266658909
2024-04-16,-0.18714958104487758,0.6631304679174768
2024-04-17,-0.9828195365897278,0.6670773315957138
2024-04-18,0.7704814719781928,0.7284263549326232
2024-04-19,-0.09388099633166244,0.727908244647056
2024-04-20,0.9146099992671599,0.6923973898913877
2024-04-21,-0.12538297727350192,0.6303049194057447
2024-04-22,0.47789056309959677,0.42915437499293185
2024-04-23,0.13819349226878566,0.42426676537466573
2024-04-24,-0.7596897282324998,0.45354799542342106
2024-04-25,0.12694938795429445,0.4566465342523755
2024-04-26,-0.2742975537099353,0.44892527429532353
2024-04-27,1.1151115879448281,0.4893344706842492
2024-04-28,0.06650139063773831,0.1562263005948877
2024-04-29,-0.4552949424578119,0.01697560114052698
2024-04-30,-1.8841520730257002,0.21692145941030433
2024-05-01,-0.44351386249580366,0.21894256932994519
2024-05-02,0.15249546800723815,-0.09346095208247722
2024-05-03,1.1043493563565763,-0.37424285104553784
2024-05-04,0.10351644051520079,-0.5813969108281329
