Datetime,daily_returns,realized_volatility,volume_ratio,rsi
2025-04-14 12:00:00,-2.070652849547401,1.9701826797758406,0.10475806648162792,-0.6830843670040145
2025-04-14 16:00:00,0.18883485484513823,1.9693633530013512,-0.16172974526299788,-0.6321877570215784
2025-04-14 20:00:00,-0.5085415861072066,1.9700370311301967,0.05164312711261774,-0.6409499862518688
2025-04-15 00:00:00,0.7395046660100045,1.9742859748707715,0.4379896705194766,-0.6223712599942337
2025-04-15 04:00:00,0.2660952165311524,1.9701449998103004,-0.3153173217590677,-0.6667852435727262
2025-04-15 08:00:00,-0.5941825975602388,1.971725312314088,-0.5752922597252796,-0.7265822514008133
2025-04-15 12:00:00,-0.5740603478670555,1.9435747678619912,0.0734924520877269,-0.9474775753510833
2025-04-15 16:00:00,-0.5324145961676389,1.944571244774015,-0.08364857911477644,-0.9444556671501703
2025-04-15 20:00:00,-0.9480224873951181,1.9492647171520183,-0.28588672364129825,-0.9894665240313824
2025-04-16 00:00:00,0.196588587318518,1.9426436314635782,-0.4971153500760951,-0.8997837476188875
2025-04-16 04:00:00,-1.2968023510265505,1.9533482219531144,0.03948417674835727,-0.9446184835249369
2025-04-16 08:00:00,0.9062769180352259,1.9618873347633534,-0.25519238498309466,-0.8884161287021061
2025-04-16 12:00:00,0.37523625710011366,1.963403255374442,0.029839386076411442,-0.9707532446780274
2025-04-16 16:00:00,-0.07914893981504052,1.963277574502374,0.4911542064395166,-1.0143541216970033
2025-04-16 20:00:00,-0.6092298682933578,1.9650632358293998,-0.08433011827687478,-0.7421884011196807
2025-04-17 00:00:00,0.3100036946782805,1.9666700576843403,-0.21696433863623135,-0.8125819247431408
2025-04-17 04:00:00,0.7688846304138791,1.8836774128434022,-0.5077805494110915,-0.7331159755140593
2025-04-17 08:00:00,-0.35925743311136515,1.8834857573747532,0.04678534921983391,-0.6912607297589511
2025-04-17 12:00:00,-0.5161702387550363,1.8780570749860843,-0.5964035122217358,-0.6875873060247624
2025-04-17 16:00:00,-0.09497123211839614,1.8778224096750817,0.5579868939835183,-0.712302665831452
2025-04-17 20:00:00,0.05537056583167223,1.8711723947928107,-0.27972153534464644,-0.8065289019451793
2025-04-18 00:00:00,0.07771128031977009,1.870818465596184,-0.3490059799298954,-0.7331358219030262
2025-04-18 04:00:00,-0.061072293428872354,1.8668804754126962,-0.5964035122217358,-0.826126065966581
2025-04-18 08:00:00,0.31143837461689167,1.8513710940041197,-0.020556008682624697,-0.7013813790578385
2025-04-18 12:00:00,-0.3660904763199297,1.8519333327906522,-0.3887117947612017,-0.7652452288672307
2025-04-18 16:00:00,0.42446138070294587,1.8530389605477897,-0.5964035122217358,-0.7897808087700517
2025-04-18 20:00:00,-0.1448078300486509,1.8529509135107292,-0.5964035122217358,-0.8167835142426695
2025-04-19 00:00:00,0.40898990141552455,1.8543438847128781,-0.5234957240450572,-0.767777007446493
2025-04-19 04:00:00,0.11807906296423192,1.8542679625611,-0.35151660438860977,-0.7655860382464583
2025-04-19 08:00:00,-0.2309468625326998,1.8543948871759,-0.2984973235274843,-0.7644604482025259
2025-04-19 12:00:00,0.46469454561986595,1.8521072619403618,-0.5821888938169077,-0.6504507190898694
2025-04-19 16:00:00,0.35797098891756657,1.853513884960032,0.14686283886383528,-0.6182526671715529
2025-04-19 20:00:00,-0.044506519323545775,1.8528642620823819,-0.5964035122217358,-0.713455477270994
2025-04-20 00:00:00,-0.13852425796002102,1.8523634924619437,-0.2537946394855104,-0.7306484378578514
2025-04-20 04:00:00,-0.6789859027077312,1.855475740196681,-0.1721609194452881,-0.7415045984150038
2025-04-20 08:00:00,-1.171739230528592,1.8610545049358154,0.22726460308060017,-0.7910077376137908
2025-04-20 12:00:00,0.07416607822191944,1.8446866603471652,-0.2210378347489456,-0.6949892817221696
2025-04-20 16:00:00,0.5878329393535837,1.8464571993921162,-0.5964035122217358,-0.21174980042163963
2025-04-20 20:00:00,0.022218437657702518,1.8460866833074574,-0.04567230016928625,-0.012023044963618168
2025-04-21 00:00:00,2.202455662083564,1.8870537236853846,0.5714458641486752,0.2847669508567218
2025-04-21 04:00:00,0.49524123747844695,1.8833209942594058,0.28695378424119056,0.6477142169332016
2025-04-21 08:00:00,-0.8834226602394563,1.8874316613528765,-0.014433715757790296,0.4944109704849831
2025-04-21 12:00:00,-0.13871029334659055,1.8401074738458227,0.3394843451626731,0.20905773408443346
2025-04-21 16:00:00,-2.217720603357994,1.8758291311156432,1.1892028529905696,0.045112729045805953
2025-04-21 20:00:00,0.20639872579071833,1.8766707865908554,-0.2972213105060353,0.03930796984015924
2025-04-22 00:00:00,-0.04398338766144927,1.8674165088313612,0.10051557617224377,-0.08359788909259848
2025-04-22 04:00:00,1.8585216197214038,1.8980596770216902,-0.4327078241700984,0.1279673933485665
2025-04-22 08:00:00,0.5407466189005716,1.901024609963341,0.5777365566270112,0.10529050987257307
2025-04-22 12:00:00,3.0220934826807313,1.9638581595442195,1.227666440047075,0.5923277705557487
2025-04-22 16:00:00,0.006954551450601676,1.9617310275464421,-0.5637800743665541,0.8869084026803111
2025-04-22 20:00:00,2.607620550348268,1.8545561877725623,1.0706944614746425,1.0736511628344632
2025-04-23 00:00:00,1.5150245516600234,1.8634538456656995,0.3643288058941493,1.4477682115968478
2025-04-23 04:00:00,-0.27419317442809454,1.8631931795749774,0.08874948568056377,1.2006271061541347
2025-04-23 08:00:00,0.27704123675923004,1.8567095620606837,-0.21440357551233385,1.3847196405658952
2025-04-23 12:00:00,-0.206227798409244,1.8548432339931114,-0.3245372178949852,1.2591724413546073
2025-04-23 16:00:00,-0.14645343574538378,1.8546342439716306,0.017663738628303508,0.6366036874001029
2025-04-23 20:00:00,0.331921912803279,1.844387952036425,0.11397701939173846,0.5596808713678368
2025-04-24 00:00:00,-1.1334381460674923,1.8472938302846267,-0.16617499363942073,0.7052850563601322
2025-04-24 04:00:00,-0.5293225969619791,1.8407112794865288,-0.4885044176784111,0.7479617664030583
2025-04-24 08:00:00,-0.07799226752587671,1.8246302867451214,-0.21896972677415538,0.7457341047106605
2025-04-24 12:00:00,0.4753743782049522,1.8247732222055284,-0.4764524925254074,1.3975417193885444
2025-04-24 16:00:00,0.01110959198916464,1.8211797077574707,-0.5087560158162132,1.2788990987108597
2025-04-24 20:00:00,0.10244805328224424,1.8209382224572062,-0.3519592776056461,1.3057047726849913
2025-04-25 00:00:00,-0.4453498936030185,1.822118562171981,-0.2584801546964256,1.1406647472515847
2025-04-25 04:00:00,0.6919830381548399,1.8261878476047217,-0.30944154857523737,1.1742757483486888
2025-04-25 08:00:00,0.5506661985885001,1.8283866193079024,-0.36702365527090336,1.2109185837480962
2025-04-25 12:00:00,0.7980774002664665,1.8242375675353097,0.8135379944854266,1.2630713268358504
2025-04-25 16:00:00,-0.34628386764830205,1.825274854916519,0.2756334983494062,1.2053384547762651
2025-04-25 20:00:00,-0.5755375807229827,1.819100290984361,-0.27123372521521844,1.10960064771347
2025-04-26 00:00:00,0.4591629602585204,1.8208123986860558,-0.37940473290666077,1.2473610728162658
2025-04-26 04:00:00,0.14753441243687695,1.8192057984742078,-0.29683895890889384,1.1493201513802997
2025-04-26 08:00:00,-0.6075546578659748,1.8212365221107802,0.007428229947584201,0.9949801366384347
2025-04-26 12:00:00,0.5570759379048027,1.81062373026697,-0.45417297045142985,0.7677031924449602
2025-04-26 16:00:00,0.354288109655565,1.5375620124098006,-0.5964035122217358,0.899462128595753
2025-04-26 20:00:00,0.47637353844054703,1.4809000148184561,-0.16690185103424093,0.95138188219767
2025-04-27 00:00:00,-0.5182117676293176,1.4597602380088623,-0.11208499335958474,0.9975070388439597
2025-04-27 04:00:00,-0.23231913350293112,1.3187854519511195,-0.14256280413186764,1.0253668481445122
2025-04-27 08:00:00,0.13810807056691238,1.3112590729943154,-0.5964035122217358,1.1213704199942198
2025-04-27 12:00:00,-0.5503836543791885,1.1927942142464365,-0.4002918033473514,1.1433540643718691
2025-04-27 16:00:00,0.5153020818007767,1.192040154126342,-0.35137369006784147,1.1938535603141818
2025-04-27 20:00:00,-0.5646347259604776,1.1958573384223334,-0.23854986020663374,1.0611438135863804
2025-04-28 00:00:00,-0.38421635068639165,1.1801857281395067,-0.16088930644404908,0.8523218529679791
2025-04-28 04:00:00,0.8323444145101775,1.1805798452236198,-0.2126563746422245,0.9165737071466102
2025-04-28 08:00:00,0.4332926899425858,1.1762833661141925,-0.1556161033780015,0.7721427469226347
2025-04-28 12:00:00,-2.2624860475793365,1.1562103818171028,1.4902207929640263,0.7147703918370073
2025-04-28 16:00:00,1.580132458890834,1.0741722651039616,0.9016318510051919,0.8815022856327748
2025-04-28 20:00:00,-0.02002558447479436,1.074285630817039,-0.006542039871137943,0.9525124386891439
2025-04-29 00:00:00,0.13998683676217025,0.9921147357256348,-0.09128109867419783,0.8902940006557197
2025-04-29 04:00:00,0.7734088924774302,0.8783057432550206,0.6568205135761606,0.9534721777199566
2025-04-29 08:00:00,0.3402723651029311,0.8478196239774775,0.18232759184183933,1.0819031450850378
2025-04-29 12:00:00,-0.5917774629292761,0.8326600264853323,-0.44344827300514167,1.068662919539405
2025-04-29 16:00:00,0.3168538424384574,0.12043506241547661,-0.05818943654835554,1.184308045145527
2025-04-29 20:00:00,-1.0271579556828454,0.11950419855061913,-0.2455364113278995,1.1520617368551327
2025-04-30 00:00:00,0.4101510972994068,0.04139100636206245,-0.3188605405915455,1.1787518566376445
2025-04-30 04:00:00,-0.5573688128494186,0.033355849422477525,-0.03786253806294317,1.2778477746851695
2025-04-30 08:00:00,0.8097130377423382,0.0404645835514562,-0.5964035122217358,1.2802717284287612
2025-04-30 12:00:00,-2.087841215202928,-0.19822145958307535,1.2717120735960512,0.8999514423463916
2025-04-30 16:00:00,0.9364463231832727,-0.21285656794783334,-0.021975599089063397,1.0137725272871156
