Datetime,Close,High,Low,Open,Volume
2025-04-21 07:15:00,1645.456298828125,1645.8868408203125,1645.1568603515625,1645.8868408203125,0
2025-04-21 07:20:00,1645.54833984375,1646.1572265625,1645.440185546875,1646.1572265625,0
2025-04-21 07:25:00,1642.7451171875,1644.612548828125,1642.7451171875,1644.612548828125,0
2025-04-21 07:30:00,1646.0557861328125,1646.0557861328125,1643.2645263671875,1643.2645263671875,738696192
2025-04-21 07:35:00,1646.711181640625,1646.9552001953125,1646.3062744140625,1646.3062744140625,0
2025-04-21 07:40:00,1646.3372802734375,1647.4200439453125,1646.3372802734375,1647.4200439453125,0
2025-04-21 07:45:00,1648.1802978515625,1648.1802978515625,1646.74560546875,1646.74560546875,0
2025-04-21 07:50:00,1646.10888671875,1647.522705078125,1646.10888671875,1647.522705078125,719326208
2025-04-21 07:55:00,1645.48681640625,1645.951171875,1645.2154541015625,1645.951171875,0
2025-04-21 08:00:00,1648.0576171875,1648.0576171875,1645.5531005859375,1645.5531005859375,680885248
2025-04-21 08:05:00,1648.4068603515625,1648.624267578125,1648.2828369140625,1648.624267578125,0
2025-04-21 08:10:00,1646.353759765625,1648.2874755859375,1646.353759765625,1648.0667724609375,606319616
2025-04-21 08:15:00,1644.5848388671875,1646.408203125,1644.4888916015625,1646.408203125,0
2025-04-21 08:20:00,1647.0826416015625,1647.0826416015625,1644.8668212890625,1644.8668212890625,613767168
2025-04-21 08:25:00,1648.3116455078125,1648.6136474609375,1646.840087890625,1646.840087890625,0
2025-04-21 08:30:00,1646.6881103515625,1647.49267578125,1646.6881103515625,1647.2691650390625,659149824
2025-04-21 08:35:00,1646.8609619140625,1646.9600830078125,1645.9505615234375,1646.9600830078125,0
2025-04-21 08:40:00,1646.388916015625,1646.6048583984375,1646.388916015625,1646.6048583984375,880815104
2025-04-21 08:45:00,1646.0689697265625,1646.71923828125,1646.0689697265625,1646.6376953125,684993536
2025-04-21 08:50:00,1647.2958984375,1647.8121337890625,1647.049560546875,1647.049560546875,0
2025-04-21 08:55:00,1648.8831787109375,1648.8831787109375,1647.66162109375,1647.826904296875,12774400
2025-04-21 09:00:00,1649.69921875,1650.4853515625,1648.935302734375,1648.935302734375,0
2025-04-21 09:05:00,1651.33349609375,1652.495361328125,1650.350830078125,1650.350830078125,127201280
2025-04-21 09:10:00,1647.3519287109375,1649.880859375,1647.3519287109375,1649.880859375,41848832
2025-04-21 09:15:00,1644.6551513671875,1646.328369140625,1643.8253173828125,1646.328369140625,0
2025-04-21 09:20:00,1645.2725830078125,1645.2725830078125,1644.661376953125,1644.6932373046875,40052736
2025-04-21 09:25:00,1643.1627197265625,1645.5146484375,1643.1627197265625,1645.5146484375,0
2025-04-21 09:30:00,1642.3267822265625,1644.180908203125,1642.3267822265625,1643.484619140625,71778304
2025-04-21 09:35:00,1640.8226318359375,1641.2318115234375,1640.1046142578125,1640.1046142578125,696105984
2025-04-21 09:40:00,1641.3331298828125,1641.6810302734375,1641.029052734375,1641.029052734375,4023296
2025-04-21 09:45:00,1642.287841796875,1642.968017578125,1641.5802001953125,1641.5802001953125,17198080
2025-04-21 09:50:00,1642.3760986328125,1643.106689453125,1642.2508544921875,1642.2508544921875,0
2025-04-21 09:55:00,1642.267822265625,1642.5919189453125,1642.267822265625,1642.424072265625,0
2025-04-21 10:00:00,1642.11572265625,1642.7054443359375,1642.11572265625,1642.4818115234375,0
2025-04-21 10:05:00,1638.499267578125,1641.20947265625,1638.499267578125,1641.20947265625,0
2025-04-21 10:10:00,1638.5054931640625,1638.885009765625,1638.1942138671875,1638.5545654296875,0
2025-04-21 10:15:00,1639.4002685546875,1640.2532958984375,1639.4002685546875,1640.109375,15659008
2025-04-21 10:20:00,1638.726806640625,1638.726806640625,1638.5302734375,1638.6156005859375,0
2025-04-21 10:25:00,1634.7218017578125,1637.51123046875,1633.8712158203125,1637.51123046875,45650944
2025-04-21 10:30:00,1630.113525390625,1632.5101318359375,1629.4305419921875,1632.5101318359375,101114880
2025-04-21 10:35:00,1632.019775390625,1632.277099609375,1629.838134765625,1629.838134765625,681327616
2025-04-21 10:40:00,1631.72900390625,1632.640869140625,1630.72802734375,1632.640869140625,0
2025-04-21 10:45:00,1631.6212158203125,1632.1341552734375,1631.6212158203125,1631.83935546875,478156800
2025-04-21 10:50:00,1633.16064453125,1633.1640625,1632.119873046875,1632.119873046875,0
2025-04-21 10:55:00,1635.4449462890625,1635.5604248046875,1634.656494140625,1634.656494140625,0
2025-04-21 11:00:00,1634.6610107421875,1635.6158447265625,1634.6610107421875,1635.6158447265625,0
2025-04-21 11:05:00,1633.9913330078125,1634.6044921875,1633.736328125,1634.6044921875,0
2025-04-21 11:10:00,1630.630126953125,1633.2694091796875,1630.630126953125,1633.1168212890625,0
2025-04-21 11:15:00,1628.0899658203125,1629.444580078125,1626.2293701171875,1629.444580078125,124190720
2025-04-21 11:20:00,1622.88525390625,1625.7554931640625,1622.88525390625,1625.7554931640625,0
2025-04-21 11:25:00,1622.4798583984375,1622.4798583984375,1619.1925048828125,1620.292724609375,0
2025-04-21 11:30:00,1623.1007080078125,1623.767822265625,1622.820068359375,1623.767822265625,1833232384
2025-04-21 11:35:00,1623.7548828125,1624.5491943359375,1623.7120361328125,1623.7120361328125,0
2025-04-21 11:40:00,1624.871337890625,1624.871337890625,1624.220947265625,1624.220947265625,96756736
2025-04-21 11:45:00,1624.185302734375,1625.489501953125,1624.185302734375,1624.654052734375,641346560
2025-04-21 11:50:00,1624.20458984375,1624.7735595703125,1623.37353515625,1624.30126953125,13844480
2025-04-21 11:55:00,1626.1162109375,1626.1162109375,1624.4364013671875,1624.4364013671875,0
2025-04-21 12:00:00,1626.9747314453125,1626.9747314453125,1626.5408935546875,1626.5408935546875,0
2025-04-21 12:05:00,1628.5526123046875,1628.5526123046875,1626.9173583984375,1626.995849609375,103763968
2025-04-21 12:10:00,1630.674560546875,1630.763671875,1628.66845703125,1628.66845703125,0
2025-04-21 12:15:00,1629.8082275390625,1630.5035400390625,1629.460693359375,1630.5035400390625,625681408
2025-04-21 12:20:00,1629.8172607421875,1630.3603515625,1629.4656982421875,1629.4656982421875,46255104
2025-04-21 12:25:00,1628.2559814453125,1629.0576171875,1627.67431640625,1629.0576171875,85038080
2025-04-21 12:30:00,1628.0611572265625,1629.3175048828125,1628.0611572265625,1628.341064453125,13883392
2025-04-21 12:35:00,1629.365478515625,1629.365478515625,1628.40673828125,1628.40673828125,0
2025-04-21 12:40:00,1627.898193359375,1629.652587890625,1627.898193359375,1629.652587890625,0
2025-04-21 12:45:00,1626.91259765625,1627.4971923828125,1626.91259765625,1627.1141357421875,117445632
2025-04-21 12:50:00,1625.2762451171875,1626.917724609375,1625.2762451171875,1626.917724609375,0
2025-04-21 12:55:00,1624.3106689453125,1625.2613525390625,1624.3106689453125,1625.2613525390625,355686400
2025-04-21 13:00:00,1622.7265625,1624.212158203125,1622.7265625,1624.1300048828125,359184384
2025-04-21 13:05:00,1619.510498046875,1622.6353759765625,1619.510498046875,1622.6353759765625,0
2025-04-21 13:10:00,1620.955810546875,1620.955810546875,1618.9815673828125,1618.9815673828125,212420608
2025-04-21 13:15:00,1621.605224609375,1621.747802734375,1621.176513671875,1621.176513671875,0
2025-04-21 13:20:00,1624.3370361328125,1624.3370361328125,1621.416015625,1621.994140625,0
2025-04-21 13:25:00,1626.2347412109375,1626.2347412109375,1624.9127197265625,1624.9127197265625,0
2025-04-21 13:30:00,1629.0325927734375,1629.0325927734375,1626.4183349609375,1626.4183349609375,713079808
2025-04-21 13:35:00,1622.7081298828125,1626.1947021484375,1620.806396484375,1626.1947021484375,0
2025-04-21 13:40:00,1625.3292236328125,1627.5462646484375,1625.3292236328125,1627.5462646484375,0
2025-04-21 13:45:00,1622.8497314453125,1624.57666015625,1621.9554443359375,1623.05517578125,196799488
2025-04-21 13:50:00,1622.1231689453125,1624.809814453125,1622.1231689453125,1624.1402587890625,26397696
2025-04-21 13:55:00,1613.850830078125,1619.085693359375,1613.850830078125,1619.085693359375,0
2025-04-21 14:00:00,1612.8148193359375,1613.0733642578125,1610.6356201171875,1612.3983154296875,134306816
2025-04-21 14:05:00,1613.6185302734375,1614.71630859375,1613.6185302734375,1614.71630859375,0
2025-04-21 14:10:00,1617.9022216796875,1617.9022216796875,1614.4603271484375,1614.4603271484375,515857408
2025-04-21 14:15:00,1618.042724609375,1619.634521484375,1617.3656005859375,1619.634521484375,41776128
2025-04-21 14:20:00,1632.609130859375,1632.609130859375,1620.765380859375,1620.765380859375,0
2025-04-21 14:25:00,1633.02392578125,1635.25537109375,1632.195068359375,1635.25537109375,0
2025-04-21 14:30:00,1634.7786865234375,1637.3841552734375,1633.8544921875,1637.3841552734375,1704724480
2025-04-21 14:35:00,1634.521484375,1636.4283447265625,1634.521484375,1635.1441650390625,103107584
2025-04-21 14:40:00,1634.3331298828125,1638.58837890625,1634.3331298828125,1636.01611328125,0
2025-04-21 14:45:00,1629.9461669921875,1632.8873291015625,1629.9461669921875,1632.8873291015625,10269696
2025-04-21 14:50:00,1627.9622802734375,1627.9622802734375,1623.354248046875,1623.354248046875,109834240
2025-04-21 14:55:00,1629.7735595703125,1630.2939453125,1628.8555908203125,1630.2939453125,214768640
2025-04-21 15:00:00,1629.425048828125,1633.021240234375,1629.425048828125,1633.021240234375,0
2025-04-21 15:05:00,1625.22021484375,1629.7188720703125,1625.22021484375,1629.2225341796875,159386624
2025-04-21 15:10:00,1626.0335693359375,1627.1790771484375,1626.0335693359375,1626.7271728515625,0
2025-04-21 15:15:00,1626.3218994140625,1626.3218994140625,1624.3658447265625,1624.3658447265625,460692480
2025-04-21 15:20:00,1627.3330078125,1630.087646484375,1627.3330078125,1630.087646484375,24561664
2025-04-21 15:25:00,1628.647705078125,1629.6697998046875,1628.4842529296875,1628.4842529296875,26502144
2025-04-21 15:30:00,1630.3731689453125,1630.3731689453125,1629.0128173828125,1629.544921875,15730688
2025-04-21 15:35:00,1628.05908203125,1629.18896484375,1626.399658203125,1629.18896484375,42628096
2025-04-21 15:40:00,1628.22412109375,1629.1395263671875,1627.9063720703125,1627.9063720703125,29167616
2025-04-21 15:45:00,1620.63916015625,1626.0924072265625,1620.63916015625,1626.0924072265625,0
2025-04-21 15:50:00,1621.618408203125,1622.35400390625,1621.618408203125,1622.35400390625,384314368
2025-04-21 15:55:00,1623.3326416015625,1623.3326416015625,1621.729248046875,1621.780517578125,171065344
2025-04-21 16:00:00,1623.26611328125,1624.1151123046875,1623.26611328125,1623.7269287109375,603536384
2025-04-21 16:05:00,1621.65185546875,1622.1104736328125,1620.3533935546875,1622.1104736328125,28650496
2025-04-21 16:10:00,1625.66845703125,1625.66845703125,1624.3203125,1624.3203125,0
2025-04-21 16:15:00,1620.580322265625,1624.3948974609375,1620.580322265625,1624.3948974609375,1111144448
2025-04-21 16:20:00,1619.423828125,1620.0042724609375,1618.2425537109375,1620.0042724609375,0
2025-04-21 16:25:00,1612.724609375,1619.2962646484375,1612.724609375,1619.2962646484375,0
2025-04-21 16:30:00,1613.6595458984375,1615.152587890625,1613.6595458984375,1614.039306640625,0
2025-04-21 16:35:00,1615.7764892578125,1615.7764892578125,1613.212158203125,1614.227783203125,1815499776
2025-04-21 16:40:00,1612.93115234375,1614.220947265625,1612.93115234375,1614.220947265625,0
2025-04-21 16:45:00,1605.280517578125,1608.118896484375,1605.280517578125,1608.118896484375,0
2025-04-21 16:50:00,1601.1802978515625,1606.623291015625,1601.1802978515625,1606.623291015625,1327524864
2025-04-21 16:55:00,1593.80712890625,1599.2841796875,1593.80712890625,1599.2841796875,75634688
2025-04-21 17:00:00,1581.5634765625,1589.048583984375,1581.5634765625,1589.048583984375,196680704
2025-04-21 17:05:00,1580.1336669921875,1582.1016845703125,1575.0318603515625,1580.217041015625,48464896
2025-04-21 17:10:00,1585.0718994140625,1585.2423095703125,1581.5284423828125,1581.5284423828125,208508928
2025-04-21 17:15:00,1586.6754150390625,1586.6754150390625,1582.4796142578125,1584.647705078125,0
2025-04-21 17:20:00,1581.5206298828125,1585.5850830078125,1580.9913330078125,1585.5850830078125,1488427008
2025-04-21 17:25:00,1585.052734375,1586.9617919921875,1579.1800537109375,1579.1800537109375,0
2025-04-21 17:30:00,1583.208984375,1586.42578125,1583.208984375,1584.912353515625,1127769088
2025-04-21 17:35:00,1584.0838623046875,1584.0838623046875,1582.519775390625,1584.0296630859375,0
2025-04-21 17:40:00,1580.158203125,1582.422119140625,1580.158203125,1582.422119140625,0
2025-04-21 17:45:00,1582.7535400390625,1582.7535400390625,1580.6539306640625,1580.6539306640625,690149376
2025-04-21 17:50:00,1580.2486572265625,1582.4732666015625,1580.2486572265625,1582.4732666015625,34652160
2025-04-21 17:55:00,1576.59375,1579.6920166015625,1575.275634765625,1579.6920166015625,0
2025-04-21 18:00:00,1575.399169921875,1577.145263671875,1575.399169921875,1577.145263671875,0
2025-04-21 18:05:00,1576.566162109375,1577.1500244140625,1574.141357421875,1575.9132080078125,1025627136
2025-04-21 18:10:00,1577.25830078125,1577.25830078125,1575.412353515625,1575.412353515625,63641600
2025-04-21 18:15:00,1578.894287109375,1578.894287109375,1576.625244140625,1576.625244140625,0
2025-04-21 18:20:00,1575.015380859375,1577.0338134765625,1574.331787109375,1577.0338134765625,654457856
2025-04-21 18:25:00,1574.0574951171875,1574.34521484375,1573.054443359375,1574.2818603515625,56559616
2025-04-21 18:30:00,1570.895751953125,1574.924560546875,1570.895751953125,1574.1375732421875,73131008
2025-04-21 18:35:00,1577.00146484375,1577.00146484375,1572.1822509765625,1572.1822509765625,0
2025-04-21 18:40:00,1574.3514404296875,1576.764892578125,1574.3514404296875,1576.764892578125,685884416
2025-04-21 18:45:00,1573.223388671875,1575.015869140625,1573.223388671875,1575.015869140625,0
2025-04-21 18:50:00,1572.5760498046875,1573.47265625,1572.34130859375,1573.47265625,15762432
2025-04-21 18:55:00,1569.7830810546875,1572.15380859375,1569.7830810546875,1572.15380859375,0
2025-04-21 19:00:00,1571.2371826171875,1571.2371826171875,1568.2896728515625,1568.2896728515625,129241088
2025-04-21 19:05:00,1571.9791259765625,1572.7431640625,1570.4571533203125,1570.4571533203125,0
2025-04-21 19:10:00,1573.8853759765625,1573.8853759765625,1572.8238525390625,1572.8238525390625,0
2025-04-21 19:15:00,1578.3504638671875,1578.3504638671875,1575.1697998046875,1575.1697998046875,10217472
2025-04-21 19:20:00,1578.1688232421875,1580.0472412109375,1578.1688232421875,1579.099853515625,121378816
2025-04-21 19:25:00,1578.0438232421875,1579.107421875,1578.0438232421875,1579.107421875,123265024
2025-04-21 19:30:00,1578.6468505859375,1578.6468505859375,1577.681396484375,1578.4757080078125,33902592
2025-04-21 19:35:00,1579.9534912109375,1580.265625,1579.0782470703125,1579.0782470703125,30522368
2025-04-21 19:40:00,1576.5830078125,1579.354248046875,1576.5830078125,1579.354248046875,0
2025-04-21 19:45:00,1574.4764404296875,1576.4874267578125,1573.8970947265625,1576.1732177734375,814793728
2025-04-21 19:50:00,1575.419921875,1576.1199951171875,1574.2835693359375,1574.7822265625,38908928
2025-04-21 19:55:00,1574.962646484375,1577.763427734375,1574.962646484375,1576.1116943359375,895568896
2025-04-21 20:00:00,1574.307861328125,1575.3653564453125,1574.076171875,1574.076171875,0
2025-04-21 20:05:00,1575.9112548828125,1575.9112548828125,1573.9984130859375,1574.090087890625,0
2025-04-21 20:10:00,1575.16064453125,1575.90234375,1575.16064453125,1575.4766845703125,0
2025-04-21 20:15:00,1575.17529296875,1575.2928466796875,1574.8970947265625,1574.8970947265625,640729088
2025-04-21 20:20:00,1574.8673095703125,1575.058837890625,1574.8673095703125,1574.9342041015625,0
2025-04-21 20:25:00,1573.0784912109375,1573.337158203125,1573.07275390625,1573.337158203125,644980736
2025-04-21 20:30:00,1572.272216796875,1575.1793212890625,1572.272216796875,1573.220947265625,12272640
2025-04-21 20:35:00,1573.480712890625,1574.443359375,1572.7108154296875,1572.7108154296875,0
2025-04-21 20:40:00,1575.0240478515625,1575.0240478515625,1573.3861083984375,1573.3861083984375,78574592
2025-04-21 20:45:00,1576.6451416015625,1576.6451416015625,1575.43701171875,1575.43701171875,0
2025-04-21 20:50:00,1574.9049072265625,1576.514404296875,1574.4432373046875,1576.514404296875,592595968
2025-04-21 20:55:00,1575.5740966796875,1575.5885009765625,1574.9439697265625,1574.9439697265625,0
2025-04-21 21:00:00,1576.2733154296875,1576.531982421875,1575.5244140625,1576.531982421875,717974528
2025-04-21 21:05:00,1575.3416748046875,1576.1575927734375,1575.3416748046875,1576.1575927734375,0
2025-04-21 21:10:00,1577.529052734375,1577.529052734375,1576.552001953125,1576.552001953125,16055296
2025-04-21 21:15:00,1577.6845703125,1578.568603515625,1577.3980712890625,1577.3980712890625,0
2025-04-21 21:20:00,1575.09375,1576.0592041015625,1575.09375,1576.0592041015625,0
2025-04-21 21:25:00,1576.416259765625,1577.18017578125,1575.647705078125,1575.647705078125,43573248
2025-04-21 21:30:00,1575.6240234375,1576.0361328125,1573.099853515625,1576.0361328125,25035776
2025-04-21 21:35:00,1577.32275390625,1577.4801025390625,1576.1346435546875,1576.1346435546875,0
2025-04-21 21:40:00,1576.5535888671875,1577.7115478515625,1576.5535888671875,1577.7115478515625,319149056
2025-04-21 21:45:00,1577.0526123046875,1577.0526123046875,1575.4364013671875,1575.4364013671875,34853888
2025-04-21 21:50:00,1578.8963623046875,1578.8963623046875,1577.4127197265625,1577.4127197265625,0
2025-04-21 21:55:00,1579.051513671875,1579.789306640625,1579.051513671875,1579.2718505859375,22763520
2025-04-21 22:00:00,1575.2890625,1578.90283203125,1575.2890625,1578.90283203125,558371840
2025-04-21 22:05:00,1574.72607421875,1575.1502685546875,1573.544921875,1574.3074951171875,0
2025-04-21 22:10:00,1575.4051513671875,1575.4051513671875,1574.7471923828125,1574.8968505859375,85427200
2025-04-21 22:15:00,1572.5079345703125,1575.373779296875,1572.5079345703125,1575.373779296875,0
2025-04-21 22:20:00,1574.1107177734375,1574.4296875,1572.212890625,1572.212890625,608891904
2025-04-21 22:25:00,1574.7105712890625,1574.7105712890625,1574.07275390625,1574.20556640625,0
2025-04-21 22:30:00,1575.858154296875,1576.0888671875,1574.4718017578125,1574.4718017578125,1673216
2025-04-21 22:35:00,1577.595458984375,1577.595458984375,1576.836181640625,1576.836181640625,0
2025-04-21 22:40:00,1576.7896728515625,1577.28271484375,1576.4324951171875,1577.28271484375,0
2025-04-21 22:45:00,1577.077880859375,1577.077880859375,1576.62109375,1576.763916015625,640750592
2025-04-21 22:50:00,1577.28466796875,1577.3658447265625,1576.8182373046875,1576.8182373046875,0
2025-04-21 22:55:00,1577.9462890625,1577.9462890625,1576.57666015625,1576.57666015625,32872448
2025-04-21 23:00:00,1575.99658203125,1577.86669921875,1575.8541259765625,1577.86669921875,0
2025-04-21 23:05:00,1572.8358154296875,1574.56640625,1572.8358154296875,1574.56640625,0
2025-04-21 23:10:00,1574.7723388671875,1574.7852783203125,1572.9588623046875,1572.9588623046875,598497280
